274.0, 454.0, 210.0, 510.0, 176.0, 512.0, 0, 0, 0, 0, 244.0, 518.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268.0, 440.0, 0, 0, 212.0, 430.0, 0, 0
364.0, 432.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 350.0, 418.0, 370.0, 420.0, 300.0, 424.0, 0, 0
458.0, 432.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444.0, 418.0, 464.0, 420.0, 392.0, 430.0, 0, 0
544.0, 416.0, 498.0, 504.0, 0, 0, 0, 0, 0, 0, 552.0, 518.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 524.0, 398.0, 554.0, 404.0, 478.0, 414.0, 0, 0
604.0, 406.0, 578.0, 510.0, 514.0, 516.0, 0, 0, 0, 0, 634.0, 512.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586.0, 388.0, 620.0, 394.0, 544.0, 404.0, 634.0, 414.0
366.0, 446.0, 326.0, 510.0, 276.0, 520.0, 0, 0, 0, 0, 362.0, 510.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 350.0, 432.0, 370.0, 434.0, 310.0, 436.0, 0, 0
448.0, 432.0, 410.0, 514.0, 356.0, 516.0, 0, 0, 0, 0, 460.0, 520.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 430.0, 418.0, 458.0, 420.0, 392.0, 426.0, 0, 0
500.0, 434.0, 478.0, 534.0, 420.0, 540.0, 0, 0, 0, 0, 538.0, 538.0, 638.0, 684.0, 666.0, 712.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 480.0, 420.0, 514.0, 424.0, 450.0, 434.0, 528.0, 436.0
546.0, 430.0, 532.0, 530.0, 468.0, 530.0, 0, 0, 0, 0, 592.0, 534.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 524.0, 414.0, 560.0, 414.0, 496.0, 426.0, 582.0, 428.0
608.0, 420.0, 598.0, 514.0, 526.0, 516.0, 0, 0, 0, 0, 654.0, 522.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586.0, 404.0, 624.0, 404.0, 556.0, 422.0, 648.0, 408.0
394.0, 494.0, 332.0, 512.0, 0, 0, 0, 0, 0, 0, 360.0, 510.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392.0, 482.0, 0, 0, 356.0, 452.0, 0, 0
450.0, 472.0, 406.0, 516.0, 366.0, 510.0, 0, 0, 0, 0, 444.0, 534.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 444.0, 458.0, 462.0, 462.0, 406.0, 438.0, 0, 0
500.0, 474.0, 466.0, 528.0, 410.0, 526.0, 0, 0, 0, 0, 520.0, 534.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 488.0, 454.0, 514.0, 462.0, 458.0, 444.0, 0, 0
548.0, 474.0, 514.0, 526.0, 460.0, 530.0, 0, 0, 0, 0, 568.0, 532.0, 614.0, 646.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 536.0, 456.0, 564.0, 462.0, 500.0, 444.0, 0, 0
602.0, 462.0, 564.0, 520.0, 0, 0, 0, 0, 0, 0, 624.0, 530.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 586.0, 446.0, 612.0, 448.0, 546.0, 438.0, 0, 0
292.0, 456.0, 226.0, 494.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286.0, 442.0, 0, 0, 244.0, 432.0, 0, 0
380.0, 462.0, 326.0, 502.0, 286.0, 510.0, 0, 0, 0, 0, 358.0, 490.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 372.0, 448.0, 0, 0, 328.0, 446.0, 0, 0
460.0, 452.0, 398.0, 510.0, 358.0, 508.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 452.0, 438.0, 468.0, 440.0, 396.0, 432.0, 0, 0
512.0, 448.0, 468.0, 518.0, 414.0, 516.0, 0, 0, 0, 0, 528.0, 526.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498.0, 428.0, 522.0, 436.0, 454.0, 428.0, 0, 0
568.0, 454.0, 522.0, 530.0, 466.0, 532.0, 0, 0, 0, 0, 584.0, 530.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 552.0, 432.0, 578.0, 440.0, 504.0, 430.0, 0, 0
342.0, 444.0, 288.0, 506.0, 250.0, 514.0, 0, 0, 0, 0, 326.0, 506.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328.0, 430.0, 346.0, 430.0, 286.0, 434.0, 0, 0
404.0, 434.0, 366.0, 518.0, 312.0, 520.0, 0, 0, 0, 0, 412.0, 530.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 388.0, 422.0, 416.0, 424.0, 354.0, 424.0, 0, 0
468.0, 442.0, 436.0, 532.0, 376.0, 532.0, 0, 0, 0, 0, 494.0, 534.0, 552.0, 676.0, 588.0, 722.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450.0, 426.0, 480.0, 428.0, 412.0, 432.0, 0, 0
520.0, 440.0, 486.0, 530.0, 424.0, 536.0, 0, 0, 0, 0, 546.0, 534.0, 576.0, 674.0, 620.0, 756.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 500.0, 424.0, 532.0, 428.0, 460.0, 432.0, 0, 0
574.0, 442.0, 538.0, 524.0, 474.0, 526.0, 0, 0, 0, 0, 598.0, 530.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 556.0, 424.0, 584.0, 426.0, 512.0, 426.0, 0, 0
288.0, 456.0, 218.0, 510.0, 190.0, 512.0, 0, 0, 0, 0, 246.0, 506.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280.0, 442.0, 0, 0, 230.0, 438.0, 0, 0
372.0, 450.0, 316.0, 496.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362.0, 436.0, 372.0, 438.0, 314.0, 432.0, 0, 0
