-0.254,-14.571,6.857,-4.571,-5.587,-6.571,-21.587,3.429,-32.254,5.429,19.302,-4.571,15.746,17.429,-0.254,5.429,-5.587,31.429,-0,-0,-0,-0,15.746,37.429,-0,-0,-0,-0,-2.031,-18.571,3.302,-16.571,-5.587,-16.571,12.191,-18.571
-0.254,-14.571,6.857,-4.571,-5.587,-6.571,-21.587,3.429,-32.254,5.429,19.302,-4.571,17.524,17.429,-0.254,5.429,-5.587,31.429,-0,-0,-0,-0,13.969,37.429,-0,-0,-0,-0,-2.031,-18.571,3.302,-16.571,-5.587,-16.571,12.191,-18.571
-0.254,-14.571,6.857,-4.571,-5.587,-6.571,-21.587,3.429,-32.254,5.429,19.302,-4.571,15.746,17.429,-0.254,5.429,-5.587,33.429,-0,-0,-0,-0,15.746,37.429,-0,-0,-0,-0,-2.031,-18.571,3.302,-16.571,-5.587,-16.571,12.191,-18.571
-0.254,-14.571,6.857,-4.571,-5.587,-6.571,-21.587,3.429,-34.031,5.429,19.302,-4.571,17.524,17.429,-0.254,5.429,-5.587,33.429,-0,-0,-0,-0,15.746,39.429,-0,-0,-0,-0,-2.031,-18.571,3.302,-16.571,-5.587,-16.571,12.191,-18.571
-5.587,-22.571,3.302,-12.571,-10.920,-12.571,-23.365,3.429,-26.920,1.429,13.969,-16.571,15.746,11.429,-5.587,3.429,-3.809,29.429,-0,-0,-0,-0,15.746,31.429,-0,-0,-0,-0,-9.143,-26.571,-3.809,-26.571,-9.143,-24.571,3.302,-28.571
0.762,-22.429,0.762,-8.429,-17.016,-10.429,-29.460,7.571,-33.016,23.571,20.318,-6.429,30.984,11.571,16.762,27.571,-9.904,39.571,0,0,0,0,14.984,37.571,0,0,0,0,-2.793,-24.429,6.096,-24.429,-9.904,-24.429,11.429,-26.429
29.207,-28.429,18.540,-16.429,2.540,-16.429,-9.904,1.571,-1.016,23.571,32.762,-18.429,36.318,3.571,38.096,15.571,6.096,29.571,-1.016,55.571,0,0,25.651,29.571,22.096,63.571,0,0,27.429,-28.429,32.762,-28.429,16.762,-28.429,0,0
48.762,-28.429,32.762,-18.429,25.651,-18.429,14.984,7.571,38.096,25.571,39.873,-16.429,41.651,7.571,48.762,21.571,22.096,31.571,23.873,61.571,0,0,34.540,31.571,25.651,57.571,0,0,46.984,-28.429,0,0,36.318,-28.429,0,0
55.873,-28.429,41.651,-18.429,36.318,-18.429,27.429,9.571,43.429,29.571,45.207,-16.429,48.762,7.571,54.096,23.571,29.207,29.571,52.318,57.571,0,0,41.651,29.571,50.540,53.571,0,0,54.096,-28.429,0,0,45.207,-28.429,0,0
73.651,-22.429,59.429,-14.429,54.096,-14.429,43.429,13.571,50.540,43.571,64.762,-14.429,0,0,0,0,43.429,35.571,0,0,0,0,55.873,33.571,0,0,0,0,70.096,-26.429,73.651,-24.429,62.984,-26.429,0,0
13.866,-35.600,-2.134,-21.600,-7.467,-23.600,-18.134,4.400,-0.356,26.400,3.200,-21.600,1.422,6.400,8.533,22.400,-14.578,26.400,-11.023,52.400,0,0,-2.134,24.400,1.422,52.400,0,0,12.089,-37.600,13.866,-37.600,1.422,-37.600,0,0
36.977,-29.600,22.755,-15.600,13.866,-15.600,1.422,8.400,6.755,30.400,29.866,-15.600,29.866,6.400,54.755,8.400,13.866,30.400,19.200,56.400,22.755,84.400,24.533,28.400,26.311,56.400,28.089,84.400,33.422,-33.600,36.977,-33.600,24.533,-33.600,0,0
63.644,-21.600,49.422,-9.600,38.755,-13.600,15.644,4.400,29.866,24.400,58.311,-7.600,54.755,14.400,0,0,26.311,36.400,40.533,60.400,20.977,84.400,44.089,38.400,44.089,62.400,24.533,86.400,61.866,-27.600,65.422,-25.600,51.200,-27.600,0,0
81.422,-13.600,70.755,0.400,58.311,-1.600,35.200,12.400,47.644,34.400,79.644,2.400,83.200,22.400,99.200,36.400,54.755,44.400,54.755,60.400,63.644,98.400,72.533,48.400,54.755,62.400,61.866,94.400,79.644,-17.600,84.977,-15.600,70.755,-17.600,0,0
115.200,2.400,100.977,20.400,88.533,16.400,68.977,28.400,74.311,52.400,116.977,28.400,115.200,56.400,113.422,76.400,83.200,62.400,76.089,94.400,72.533,110.400,104.533,72.400,102.755,96.400,99.200,116.400,111.644,-1.600,116.977,-1.600,102.755,-3.600,0,0
8.366,-39.412,-0.523,-25.412,-9.412,-25.412,-20.078,-3.412,-18.301,22.588,8.366,-25.412,10.144,-1.412,17.255,10.588,-7.634,14.588,-7.634,38.588,-7.634,50.588,4.810,14.588,6.588,38.588,1.255,52.588,4.810,-41.412,11.922,-41.412,-2.301,-39.412,0,-0
47.477,-29.412,35.033,-13.412,27.922,-15.412,15.477,14.588,31.477,38.588,42.144,-11.412,40.366,14.588,47.477,26.588,17.255,38.588,27.922,62.588,31.477,90.588,31.477,36.588,36.810,62.588,35.033,88.588,45.699,-33.412,49.255,-33.412,35.033,-33.412,0,-0
75.922,-15.412,63.477,-3.412,54.588,-5.412,40.366,16.588,36.810,46.588,72.366,-1.412,77.699,20.588,93.699,28.588,51.033,42.588,61.699,72.588,56.366,100.588,59.922,42.588,49.255,72.588,36.810,100.588,74.144,-19.412,75.922,-19.412,65.255,-23.412,0,-0
111.477,-3.412,97.255,12.588,88.366,12.588,75.922,40.588,79.477,64.588,107.922,14.588,107.922,38.588,113.255,56.588,88.366,62.588,84.810,88.588,79.477,114.588,100.810,62.588,99.033,88.588,83.033,114.588,107.922,-7.412,113.255,-7.412,99.033,-7.412,0,-0
134.588,14.588,118.588,30.588,107.922,28.588,93.699,58.588,107.922,82.588,129.255,30.588,122.144,58.588,0,-0,106.144,82.588,113.255,110.588,115.033,144.588,120.366,84.588,118.588,112.588,116.810,144.588,131.033,8.588,136.366,8.588,120.366,8.588,0,-0
14.850,-44.235,5.961,-32.235,-11.817,-32.235,-24.261,-10.235,-29.595,13.765,21.961,-30.235,29.072,-6.235,32.627,13.765,-13.595,13.765,-15.373,49.765,-22.484,71.765,4.183,17.765,-6.484,49.765,-18.928,71.765,11.294,-48.235,18.405,-48.235,4.183,-50.235,0,-0
18.405,-26.235,13.072,-10.235,-4.706,-14.235,-18.928,9.765,-27.817,33.765,29.072,-8.235,37.961,19.765,39.739,43.765,-10.039,37.765,-15.373,75.765,-18.928,113.765,11.294,43.765,-1.150,77.765,-13.595,109.765,14.850,-30.235,21.961,-30.235,9.516,-32.235,27.294,-30.235
23.739,-0.235,16.627,17.765,-1.150,11.765,-18.928,35.765,-20.706,65.765,36.183,21.765,36.183,47.765,30.850,65.765,-6.484,63.765,-15.373,97.765,-18.928,121.765,16.627,69.765,2.405,107.765,-8.261,149.765,21.961,-4.235,29.072,-2.235,14.850,-8.235,32.627,-2.235
25.516,19.765,16.627,33.765,-2.928,25.765,-20.706,49.765,-31.373,83.765,37.961,41.765,37.961,73.765,32.627,97.765,-11.817,83.765,-22.484,121.765,-18.928,147.765,13.072,93.765,0.627,131.765,-10.039,151.765,21.961,13.765,29.072,15.765,14.850,7.765,34.405,15.765
2.405,49.765,-4.706,67.765,-24.261,59.765,-38.484,83.765,-50.928,109.765,18.405,73.765,20.183,113.765,9.516,143.765,-33.150,117.765,-40.261,151.765,0,-0,-6.484,131.765,-13.595,153.765,0,-0,-2.928,43.765,7.739,45.765,-10.039,37.765,13.072,43.765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
